,Synset,Hypernym
699,lucha.n.03,afán.n.02
700,lucha.n.03,dedicación.n.02
701,lucha.n.03,esfuerzo.n.02
702,equipamiento_naval.n.01,equipamiento.n.01
703,equipamiento_naval.n.01,equipo.n.01
704,ateniense.n.01,griego.n.02
705,antimetabolito.n.01,antineoplásico.n.01
706,antimetabólico.n.01,antineoplásico.n.01
707,discreción.n.01,poder.n.01
708,discreción.n.01,potencia.n.01
709,apium_graveolens.n.01,herbácea.n.01
710,apium_graveolens.n.01,hierba.n.01
711,boceto.n.02,modelo.n.04
712,boceto.n.02,representación.n.04
713,boceto.n.02,simulación.n.04
714,reish.n.01,carácter.n.02
715,reish.n.01,letra.n.02
716,donación.n.03,regalo.n.01
717,hacina_de_heno.n.01,avalancha.n.02
718,hacina_de_heno.n.01,barbaridad.n.02
719,hacina_de_heno.n.01,bestialidad.n.02
720,hacina_de_heno.n.01,burrada.n.02
721,hacina_de_heno.n.01,cantidad.n.02
722,hacina_de_heno.n.01,cúmulo.n.02
723,hacina_de_heno.n.01,enormidad.n.02
724,hacina_de_heno.n.01,fajo.n.02
725,hacina_de_heno.n.01,lote.n.02
726,hacina_de_heno.n.01,mogollón.n.02
727,hacina_de_heno.n.01,montaña.n.02
728,hacina_de_heno.n.01,montón.n.02
729,hacina_de_heno.n.01,multitud.n.02
730,hacina_de_heno.n.01,passel.n.02
731,hacina_de_heno.n.01,pila.n.02
732,eparquía.n.02,diócesi.n.01
733,eparquía.n.02,diócesis.n.01
734,eparquía.n.02,episcopado.n.01
735,eparquía.n.02,obispado.n.01
736,virreinato.n.02,diócesi.n.01
737,virreinato.n.02,diócesis.n.01
738,virreinato.n.02,episcopado.n.01
739,virreinato.n.02,obispado.n.01
740,comunión.n.01,ritual.n.02
741,marcha.n.02,andadura.n.01
742,vaso_campaniforme.n.02,taza.n.01
743,vaso_con_pico.n.02,taza.n.01
744,vaso_de_precipitación.n.02,taza.n.01
745,relación.n.01,relación.n.01
746,relación.n.01,vínculo.n.01
747,juego.n.01,actividad.n.01
748,bondad.n.02,moralidad.n.01
749,carro_de_lavandería.n.01,carretilla.n.01
750,agente_causal.n.01,entidad_física.n.01
751,causa.n.01,entidad_física.n.01
752,Macrocheira.n.01,artrópodos.n.01
753,género_Macrocheira.n.01,artrópodos.n.01
754,presencia.n.06,asistencia.n.01
755,nacionalismo.n.04,doctrina.n.01
756,nacionalismo.n.04,filosofía.n.01
757,niño_cantor.n.01,corista.n.01
758,niño_de_coro.n.01,corista.n.01
759,compositor_de_sinfonías.n.01,compositor.n.01
760,videocámara.n.01,cámara.n.01
761,videograbadora.n.01,cámara.n.01
762,Proteus.n.02,anfibios.n.01
763,Proteus.n.02,género_anfibio.n.01
764,género_Proteus.n.02,anfibios.n.01
765,género_Proteus.n.02,género_anfibio.n.01
766,arañazo.n.10,defecto.n.01
767,arañazo.n.10,tara.n.01
768,cicatriz.n.10,defecto.n.01
769,cicatriz.n.10,tara.n.01
770,marca.n.10,defecto.n.01
771,marca.n.10,tara.n.01
772,rascada.n.10,defecto.n.01
773,rascada.n.10,tara.n.01
774,raya.n.10,defecto.n.01
775,raya.n.10,tara.n.01
776,lagarto_espinoso.n.02,iguánido.n.01
777,ilustración.n.01,educación.n.02
778,ilustración.n.01,formación.n.02
779,ilustración.n.01,instrucción.n.02
780,Timaliidae.n.01,aves.n.01
781,familia_Timaliidae.n.01,aves.n.01
782,regulador_de_voltaje.n.01,transformador.n.01
783,Bathyergidae.n.01,mamíferos.n.01
784,familia_Bathyergidae.n.01,mamíferos.n.01
785,Mysticeti.n.01,animales.n.01
786,suborden_Mysticeti.n.01,animales.n.01
787,policía_montado.n.02,agente.n.01
788,policía_montado.n.02,guardia.n.01
789,policía_montado.n.02,oficial.n.01
790,policía_montado.n.02,policía.n.01
791,ley.n.04,concepción.n.01
792,ley.n.04,concepto.n.01
793,cinasa.n.01,enzima.n.01
794,quinasa.n.01,enzima.n.01
795,curaçao.n.02,licor_de_naranja.n.01
796,revisionismo.n.01,bolchevismo.n.01
797,revisionismo.n.01,colectivismo.n.01
798,revisionismo.n.01,marxismo.n.01
799,revisionismo.n.01,sovietismo.n.01
800,quilla.n.03,viga.n.02
801,scriptorium.n.01,aposento.n.01
802,scriptorium.n.01,cuarto.n.01
803,scriptorium.n.01,habitación.n.01
804,scriptorium.n.01,sala.n.01
805,derecho_militar.n.01,jurisprudencia.n.01
806,derecho_militar.n.01,ley.n.01
807,rotación.n.02,transformación.n.02
808,Ceratopogonidae.n.01,artrópodos.n.01
809,familia_Ceratopogonidae.n.01,artrópodos.n.01
810,familia_vides.n.01,dicotiledóneas.n.01
811,familia_vitáceas.n.01,dicotiledóneas.n.01
812,vitidáceas.n.01,dicotiledóneas.n.01
813,vitáceas.n.01,dicotiledóneas.n.01
814,frecuencia_modulada.n.01,modulación.n.02
815,Modern_English.n.01,inglés.n.01
816,combate.n.02,batalla.n.01
817,combate.n.02,lucha.n.01
818,lucha.n.02,batalla.n.01
819,lucha.n.02,lucha.n.01
820,pelea.n.02,batalla.n.01
821,pelea.n.02,lucha.n.01
822,ladrillo_de_adobe.n.01,ladrillo.n.01
823,afán.n.03,desgracia.n.01
824,apuro.n.03,desgracia.n.01
825,desgracia.n.03,desgracia.n.01
826,dificultad.n.03,desgracia.n.01
827,molestia.n.03,desgracia.n.01
828,coltan.n.01,mineral.n.01
829,habilidad.n.01,aptitud.n.01
830,habilidad.n.01,capacidad.n.01
831,habilidad.n.01,competencia.n.01
832,pericia.n.01,aptitud.n.01
833,pericia.n.01,capacidad.n.01
834,pericia.n.01,competencia.n.01
835,colono.n.01,residente.n.01
836,identificación.n.02,memoria.n.02
837,reconocimiento.n.02,memoria.n.02
838,clasificación.n.03,agrupación.n.02
839,nominación.n.01,oración.n.01
840,error_algorítmico.n.01,error_informático.n.06
841,barra.n.02,signo_de_puntuación.n.02
842,pelota.n.02,partidario.n.01
843,pelota.n.02,seguidor.n.01
844,Armadillidium.n.01,artrópodos.n.01
845,género_Armadillidium.n.01,artrópodos.n.01
846,rancho.n.04,comida.n.01
847,administrador_de_hotel.n.01,administrador.n.01
848,hostelero.n.01,administrador.n.01
849,hotelero.n.01,administrador.n.01
850,Caprimulgiformes.n.01,animales.n.01
851,orden_Caprimulgiformes.n.01,animales.n.01
852,sistema_de_drenaje.n.01,sistema.n.01
853,sistema_de_drenaje.n.01,unidad.n.01
854,psidium.n.02,frutal.n.01
855,psidium.n.02,árbol_frutal.n.01
856,Vulpes.n.01,mamíferos.n.01
857,género_Vulpes.n.01,mamíferos.n.01
858,misión.n.04,trabajo.n.01
859,motor.n.02,agente_causal.n.01
860,motor.n.02,causa.n.01
861,tarsius.n.01,primate.n.02
862,sotobosque.n.01,matorral.n.01
863,renovación.n.02,mejora.n.03
864,restauración.n.02,mejora.n.03
865,medalla.n.02,distinción.n.02
866,medalla.n.02,espaldarazo.n.02
867,medalla.n.02,honor.n.02
868,medalla.n.02,honores.n.02
869,medalla.n.02,laurel.n.02
870,medalla.n.02,laureles.n.02
871,medalla.n.02,premio.n.02
872,Branta.n.01,aves.n.01
873,género_Branta.n.01,aves.n.01
874,meta.n.01,destino.n.04
875,meta.n.01,línea.n.20
876,incendio_forestal.n.01,fuego.n.01
877,tío.n.06,hombre.n.01
878,tío.n.06,varón.n.01
879,bailarina_hindu.n.01,bailarín.n.01
880,bailarina_hindu.n.01,bailarín_profesional.n.01
881,bailarina_hindu.n.01,terpsícore.n.01
882,bayadera.n.01,bailarín.n.01
883,bayadera.n.01,bailarín_profesional.n.01
884,bayadera.n.01,terpsícore.n.01
885,Dorylinae.n.01,artrópodos.n.01
886,subfamilia_Dorylinae.n.01,artrópodos.n.01
887,jinete.n.02,soldado.n.01
888,soldado_de_caballería.n.02,soldado.n.01
889,dieta.n.03,alimentación.n.04
890,dieta.n.03,comida.n.04
891,dieta.n.03,dieta.n.04
892,cavador_de_zanjas.n.01,excavador.n.01
893,asociado.n.01,colaborador.n.03
894,asociado.n.01,socio.n.03
895,consocio.n.01,colaborador.n.03
896,consocio.n.01,socio.n.03
897,copartícipe.n.01,colaborador.n.03
898,copartícipe.n.01,socio.n.03
899,socio.n.01,colaborador.n.03
900,socio.n.01,socio.n.03
901,cuarto_centenario.n.01,aniversario.n.01
902,cadena.n.10,collar.n.01
903,caballería.n.01,militares.n.01
904,caballería.n.01,personal_militar.n.01
905,caballería.n.01,soldados.n.01
906,caballería.n.01,tropa.n.01
907,caballería.n.01,tropas.n.01
908,caballería_montada.n.01,militares.n.01
909,caballería_montada.n.01,personal_militar.n.01
910,caballería_montada.n.01,soldados.n.01
911,caballería_montada.n.01,tropa.n.01
912,caballería_montada.n.01,tropas.n.01
913,caballo.n.01,militares.n.01
914,caballo.n.01,personal_militar.n.01
915,caballo.n.01,soldados.n.01
916,caballo.n.01,tropa.n.01
917,caballo.n.01,tropas.n.01
918,caucho_butílico.n.01,goma.n.02
919,caucho_butílico.n.01,goma_sintética.n.02
920,caja.n.03,mostrador.n.01
921,cese.n.01,parada.n.01
922,detención.n.01,parada.n.01
923,suspención.n.01,parada.n.01
924,término.n.01,parada.n.01
925,masticación.n.02,cambio_de_estado.n.01
926,género_Chaetodon.n.01,peces.n.01
927,trobador.n.02,intérprete.n.01
928,ginger_ale.n.01,gaseosa.n.01
929,inclinación_orbital.n.02,ángulo.n.01
930,chaqueta_estilo_Eton.n.01,chaqueta.n.01
931,pase_completo.n.01,maniobra.n.03
932,Gobiesocidae.n.01,peces.n.01
933,familia_Gobiesocidae.n.01,peces.n.01
934,Hippoglossus.n.01,peces.n.01
935,género_Hippoglossus.n.01,peces.n.01
936,ejército.n.02,masa.n.01
937,ejército.n.02,montón.n.01
938,ejército.n.02,multitud.n.01
939,muchedumbre.n.02,masa.n.01
940,muchedumbre.n.02,montón.n.01
941,muchedumbre.n.02,multitud.n.01
942,multitud.n.02,masa.n.01
943,multitud.n.02,montón.n.01
944,multitud.n.02,multitud.n.01
945,intercambio.n.03,conversación.n.01
946,ensayo_general.n.01,ensayo.n.01
947,rito.n.01,ceremonia_religiosa.n.01
948,rito.n.01,rito_religioso.n.01
949,Ptilonorhynchus.n.01,aves.n.01
950,género_Ptilonorhynchus.n.01,aves.n.01
951,adorno.n.01,artefacto.n.01
952,decoración.n.01,artefacto.n.01
953,Tachyglossidae.n.01,mamíferos.n.01
954,familia_Tachyglossidae.n.01,mamíferos.n.01
955,mastaba.n.01,tumba.n.02
956,encabezamiento.n.06,categoría.n.02
957,título.n.06,categoría.n.02
958,secresión_mucosa_postnasal.n.01,síntoma.n.01
959,orden_plectognato.n.01,animales.n.01
960,orden_tetraodontiformes.n.01,animales.n.01
961,plectognatos.n.01,animales.n.01
962,georgiano.n.01,americano.n.01
963,georgiano.n.01,estadounidense.n.01
964,georgiano.n.01,norteamericano.n.01
965,reino.n.05,taxón.n.01
966,Kinosternidae.n.01,reptiles.n.01
967,familia_Kinosternidae.n.01,reptiles.n.01
968,civilización.n.01,sociedad.n.01
969,cultura.n.01,sociedad.n.01
970,término.n.01,palabra.n.01
971,spermatophyta.n.01,planta_vascular.n.01
972,desdén.n.01,desagrado.n.02
973,desprecio.n.01,desagrado.n.02
974,heliophila.n.01,flor.n.01
975,inconveniente.n.01,dificultad.n.04
976,seguro_de_salud.n.01,contrato_de_seguro.n.01
977,seguro_de_salud.n.01,seguro.n.01
978,seguro_sanitario.n.01,contrato_de_seguro.n.01
979,seguro_sanitario.n.01,seguro.n.01
980,acero_suave.n.01,acero.n.01
981,puente_de_Varolio.n.02,estructura_neurológica.n.01
982,puente_troncoencefálico.n.02,estructura_neurológica.n.01
983,familia_marsileáceas.n.01,helechos.n.01
984,marsileáceas.n.01,helechos.n.01
985,mastuerzo.n.01,helechos.n.01
986,mantequilla_de_anchoas.n.01,pasta.n.05
987,camaradas.n.01,grupo_social.n.01
988,infección_respiratoria_superior.n.01,infección_respiratoria.n.01
989,red.n.02,trampa.n.01
990,alienista.n.01,psiquiatra.n.01
991,estofado_de_buey.n.01,guisado.n.02
992,estofado_de_carne.n.01,guisado.n.02
993,empeño.n.01,fianza.n.01
994,empeño.n.01,garantía.n.01
995,empeño.n.01,prenda.n.01
996,pignoración.n.01,fianza.n.01
997,pignoración.n.01,garantía.n.01
998,pignoración.n.01,prenda.n.01
999,prenda.n.01,fianza.n.01
1000,prenda.n.01,garantía.n.01
1001,prenda.n.01,prenda.n.01
1002,princesa_heredera.n.02,princesa.n.01
1003,exactitud.n.01,claridad.n.01
1004,precisión.n.01,claridad.n.01
1005,audiencia.n.02,gente.n.03
1006,audiencia.n.02,masa.n.03
1007,audiencia.n.02,multitud.n.03
1008,audiencia.n.02,pueblo.n.03
1009,habla.n.01,emisión.n.01
1010,habla.n.01,enunciado.n.01
1011,habla.n.01,expresión.n.01
1012,tolerancia.n.04,actitud.n.01
1013,tolerancia.n.04,disposición.n.01
1014,tolerancia.n.04,postura.n.01
1015,dureza.n.01,síntoma.n.01
1016,Karl_Popper.n.01,filósofo.n.01
1017,bacterioclorofila.n.01,pigmento.n.01
1018,modelo.n.05,ejemplo.n.01
1019,modelo.n.05,modelo.n.01
1020,espacio_de_disco.n.01,espacio.n.03
1021,acento.n.05,signo_diacrítico.n.01
1022,Pomoxis.n.01,peces.n.01
1023,género_Pomoxis.n.01,peces.n.01
1024,Haematopus.n.01,aves.n.01
1025,género_Haematopus.n.01,aves.n.01
1026,súcubo.n.01,demonio.n.02
1027,súcubo.n.01,diablo.n.02
1028,experto.n.01,alguien.n.01
1029,experto.n.01,alguno.n.01
1030,experto.n.01,alma.n.01
1031,experto.n.01,humano.n.01
1032,experto.n.01,individuo.n.01
1033,experto.n.01,mortal.n.01
1034,experto.n.01,persona.n.01
1035,experto.n.01,ser_humano.n.01
1036,consumo_conspicuo.n.01,consumo.n.03
1037,Myxinikela.n.01,peces.n.01
1038,género_Myxinikela.n.01,peces.n.01
1039,banksia.n.01,arbusto.n.01
1040,banksia.n.01,mata.n.01
1041,pediatría.n.01,especialidad_médica.n.01
1042,pediatría.n.01,medicina.n.01
1043,años_1790.n.01,decada.n.01
1044,años_1790.n.01,decenio.n.01
1045,años_1790.n.01,década.n.01
1046,figura.n.04,actuación.n.02
1047,figura.n.04,interpretación.n.02
1048,figura.n.04,representación.n.02
1049,papel.n.04,actuación.n.02
1050,papel.n.04,interpretación.n.02
1051,papel.n.04,representación.n.02
1052,personaje.n.04,actuación.n.02
1053,personaje.n.04,interpretación.n.02
1054,personaje.n.04,representación.n.02
1055,mundología.n.04,calidad.n.01
1056,mundología.n.04,cualidad.n.01
1057,sanguinaria_canadensis.n.01,herbácea.n.01
1058,sanguinaria_canadensis.n.01,hierba.n.01
1059,heroinomanía.n.01,toxicomanía.n.01
1060,recursos_humanos.n.01,recurso.n.01
1061,recursos_laborales.n.01,recurso.n.01
1062,leucemia.n.01,cáncer.n.01
1063,concentración.n.03,refuerzo.n.02
1064,panorama_metereológico.n.01,previsión.n.01
1065,pronóstico_metereológico.n.01,previsión.n.01
1066,tentación.n.01,influencia.n.03
1067,vuduista.n.02,sacerdote.n.02
1068,descuido.n.01,amnesia.n.01
1069,descuido.n.01,olvido_total.n.01
1070,descuido.n.01,pérdida_de_memoria.n.01
1071,falta_de_memoria.n.01,amnesia.n.01
1072,falta_de_memoria.n.01,olvido_total.n.01
1073,falta_de_memoria.n.01,pérdida_de_memoria.n.01
1074,olvido.n.01,amnesia.n.01
1075,olvido.n.01,olvido_total.n.01
1076,olvido.n.01,pérdida_de_memoria.n.01
1077,atribución.n.02,campo.n.01
1078,atribución.n.02,dominio.n.01
1079,atribución.n.02,esfera.n.01
1080,atribución.n.02,terreno.n.01
1081,atribución.n.02,ámbito.n.01
1082,atribución.n.02,órbita.n.01
1083,competencia.n.02,campo.n.01
1084,competencia.n.02,dominio.n.01
1085,competencia.n.02,esfera.n.01
1086,competencia.n.02,terreno.n.01
1087,competencia.n.02,ámbito.n.01
1088,competencia.n.02,órbita.n.01
1089,función.n.02,campo.n.01
1090,función.n.02,dominio.n.01
1091,función.n.02,esfera.n.01
1092,función.n.02,terreno.n.01
1093,función.n.02,ámbito.n.01
1094,función.n.02,órbita.n.01
1095,jurisdicción.n.02,campo.n.01
1096,jurisdicción.n.02,dominio.n.01
1097,jurisdicción.n.02,esfera.n.01
1098,jurisdicción.n.02,terreno.n.01
1099,jurisdicción.n.02,ámbito.n.01
1100,jurisdicción.n.02,órbita.n.01
1101,poder.n.02,campo.n.01
1102,poder.n.02,dominio.n.01
1103,poder.n.02,esfera.n.01
1104,poder.n.02,terreno.n.01
1105,poder.n.02,ámbito.n.01
1106,poder.n.02,órbita.n.01
1107,baksheesh.n.01,ayuda.n.01
1108,dismenorrea.n.01,dolor.n.01
1109,debate.n.02,comunicación_oral.n.02
1110,debate.n.02,comunicación_verbal.n.02
1111,debate.n.02,habla.n.02
1112,debate.n.02,lenguaje.n.02
1113,debate.n.02,lenguaje_oral.n.02
1114,debate.n.02,lenguaje_verbal.n.02
1115,discusión.n.02,comunicación_oral.n.02
1116,discusión.n.02,comunicación_verbal.n.02
1117,discusión.n.02,habla.n.02
1118,discusión.n.02,lenguaje.n.02
1119,discusión.n.02,lenguaje_oral.n.02
1120,discusión.n.02,lenguaje_verbal.n.02
1121,intercambio.n.02,comunicación_oral.n.02
1122,intercambio.n.02,comunicación_verbal.n.02
1123,intercambio.n.02,habla.n.02
1124,intercambio.n.02,lenguaje.n.02
1125,intercambio.n.02,lenguaje_oral.n.02
1126,intercambio.n.02,lenguaje_verbal.n.02
1127,palabra.n.02,comunicación_oral.n.02
1128,palabra.n.02,comunicación_verbal.n.02
1129,palabra.n.02,habla.n.02
1130,palabra.n.02,lenguaje.n.02
1131,palabra.n.02,lenguaje_oral.n.02
1132,palabra.n.02,lenguaje_verbal.n.02
1133,interpretación.n.04,actuación.n.02
1134,interpretación.n.04,interpretación.n.02
1135,versión.n.04,actuación.n.02
1136,versión.n.04,interpretación.n.02
1137,asiento.n.08,base.n.03
1138,asiento.n.08,cimiento.n.03
1139,asiento.n.08,fundamento.n.03
1140,asiento.n.08,pie.n.03
1141,capa.n.08,base.n.03
1142,capa.n.08,cimiento.n.03
1143,capa.n.08,fundamento.n.03
1144,capa.n.08,pie.n.03
1145,saktismo.n.01,secta.n.01
1146,instante.n.06,cantidad.n.02
1147,instante.n.06,cuantía.n.02
1148,instante.n.06,medida.n.02
1149,momento.n.06,cantidad.n.02
1150,momento.n.06,cuantía.n.02
1151,momento.n.06,medida.n.02
1152,punto.n.06,cantidad.n.02
1153,punto.n.06,cuantía.n.02
1154,punto.n.06,medida.n.02
1155,intermedio.n.01,pausa.n.02
1156,patio.n.10,zona.n.05
1157,patio.n.10,área.n.05
1158,asunto.n.05,meta.n.02
1159,asunto.n.05,objetivo.n.02
1160,nación.n.02,gente.n.01
1161,nación.n.02,personas.n.01
1162,nación.n.02,pueblo.n.01
1163,pueblo.n.02,gente.n.01
1164,pueblo.n.02,personas.n.01
1165,pueblo.n.02,pueblo.n.01
1166,calma.n.01,silencio.n.02
1167,silencio.n.01,silencio.n.02
1168,tranquilidad.n.01,silencio.n.02
1169,nación.n.04,confederación.n.02
1170,nación.n.04,federación.n.02
1171,país.n.04,confederación.n.02
1172,país.n.04,federación.n.02
1173,pueblo.n.04,confederación.n.02
1174,pueblo.n.04,federación.n.02
1175,sala_de_lectura.n.01,aposento.n.01
1176,sala_de_lectura.n.01,cuarto.n.01
1177,sala_de_lectura.n.01,habitación.n.01
1178,sala_de_lectura.n.01,sala.n.01
1179,glucósido.n.01,glucósido.n.01
1180,firmeza.n.02,firmeza.n.02
1181,seguridad.n.02,firmeza.n.02
1182,mirada_de_reojo.n.01,vistazo.n.01
1183,mirada_de_soslayo.n.01,vistazo.n.01
1184,rejalgar.n.01,mineral.n.01
1185,Q.n.01,carácter.n.02
1186,Q.n.01,letra.n.02
1187,ketchup.n.01,aliño.n.01
1188,ketchup.n.01,condimento.n.01
1189,modelo.n.01,ayudante.n.01
1190,juntura.n.05,conjunción.n.04
1191,vara.n.01,unidad_lineal.n.01
1192,cría_de_animales.n.01,agricultura.n.01
1193,cría_de_animales.n.01,explotación.n.01
1194,fondo.n.02,panorama.n.02
1195,fondo.n.02,vista.n.02
1196,Lacerta.n.01,reptiles.n.01
1197,género_Lacerta.n.01,reptiles.n.01
1198,éster_gliceril.n.01,ester.n.01
1199,Serzone.n.01,antidepresivo.n.01
1200,nefazodona.n.01,antidepresivo.n.01
1201,talle.n.03,estilo.n.01
1202,talle.n.03,forma.n.01
1203,unidad_monetaria_yugoslava.n.01,unidad_monetaria.n.01
1204,punta.n.15,cabo.n.01
1205,punta.n.15,final.n.01
1206,posición.n.09,rol_social.n.04
1207,liberalismo.n.01,ideología.n.01
1208,fisicalismo.n.02,doctrina_filosófica.n.01
1209,fisicalismo.n.02,teoría_filosófica.n.01
1210,género_Homo.n.01,mamíferos.n.01
1211,luffa.n.02,enredadera.n.01
1212,luffa.n.02,trepadora.n.01
1213,tiarella.n.01,herbácea.n.01
1214,tiarella.n.01,hierba.n.01
1215,asplenium_nigripes.n.01,helecho.n.01
1216,schaffneria_nigripes.n.01,helecho.n.01
1217,scolopendrium_nigripes.n.01,helecho.n.01
1218,incidencia.n.01,frecuencia.n.02
1219,incidencia_relativa.n.01,frecuencia.n.02
1220,botiquín.n.01,armario.n.01
1221,botiquín.n.01,vitrina.n.01
1222,curro.n.03,curro.n.01
1223,curro.n.03,lugar_de_trabajo.n.01
1224,curro.n.03,tajo.n.01
1225,curro.n.03,trabajo.n.01
1226,trabajo.n.03,curro.n.01
1227,trabajo.n.03,lugar_de_trabajo.n.01
1228,trabajo.n.03,tajo.n.01
1229,trabajo.n.03,trabajo.n.01
1230,clave.n.03,secuencia.n.01
1231,clave.n.03,sucesión.n.01
1232,combinación.n.03,secuencia.n.01
1233,combinación.n.03,sucesión.n.01
1234,hermana.n.03,miembro.n.01
1235,exuberancia.n.01,entusiasmo.n.01
1236,exuberancia.n.01,alegría.n.01
1237,exuberancia.n.01,ilusión.n.01
1238,exuberancia.n.01,joya.n.01
1239,Scincella.n.01,reptiles.n.01
1240,género_Scincella.n.01,reptiles.n.01
1241,estación.n.02,etapa.n.01
1242,estación.n.02,periodo.n.01
1243,estación.n.02,período.n.01
1244,yeshivá.n.01,academia.n.03
1245,reelección.n.01,elecciones.n.01
1246,reelección.n.01,elección.n.01
1247,latón_ordinario.n.01,latón.n.01
1248,lider_militar.n.01,autoridad.n.01
1249,lider_militar.n.01,dirigente.n.01
1250,lider_militar.n.01,líder.n.01
1251,líder_militar.n.01,autoridad.n.01
1252,líder_militar.n.01,dirigente.n.01
1253,líder_militar.n.01,líder.n.01
1254,mustela_putorius_furo.n.01,mamífero_mustélido.n.01
1255,mustela_putorius_furo.n.01,mustélido.n.01
1256,scaridae.n.01,perciforme.n.01
1257,scaridae.n.01,percóideo.n.01
1258,scaridae.n.01,pez_percóideo.n.01
1259,imán.n.01,aparato.n.01
1260,imán.n.01,dispositivo.n.01
1261,imán.n.01,mecanismo.n.01
1262,acceso.n.07,sufrimiento.n.03
1263,ataque.n.07,sufrimiento.n.03
1264,crisis.n.07,sufrimiento.n.03
1265,aplicación_activa.n.01,aplicación.n.04
1266,curva_de_campana.n.01,curva.n.01
1267,curva_gausiana.n.01,curva.n.01
1268,curva_normal.n.01,curva.n.01
1269,forma_gausiana.n.01,curva.n.01
1270,estudio.n.01,análisis.n.01
1271,estudio.n.01,escrutinio.n.01
1272,estudio.n.01,examen.n.01
1273,estudio.n.01,inspección.n.01
1274,fraccionamiento.n.02,división.n.03
